node,obs_st,time
50,0,28
53,0,28
64,1,28
98,0,28
140,0,28
159,0,28
220,1,28
228,0,28
241,0,28
304,1,28
358,0,28
414,0,28
439,0,28
441,1,28
514,0,28
518,1,28
542,0,28
585,0,28
586,1,28
599,0,28
