node,obs_st,time
2,0,28
14,0,28
39,0,28
73,0,28
126,0,28
179,0,28
213,1,28
214,1,28
220,0,28
280,0,28
333,0,28
370,0,28
395,0,28
468,0,28
472,0,28
504,0,28
511,0,28
555,1,28
560,1,28
581,1,28
