node,obs_st,time
19,0,28
73,0,28
89,1,28
135,0,28
170,1,28
229,0,28
253,0,28
273,1,28
307,0,28
322,0,28
408,0,28
409,0,28
416,0,28
476,0,28
490,1,28
531,0,28
538,1,28
542,0,28
565,1,28
580,0,28
