node,obs_st,time
12,0,28
62,1,28
67,0,28
89,1,28
96,0,28
113,0,28
120,0,28
132,0,28
134,0,28
194,0,28
324,0,28
380,0,28
386,0,28
389,0,28
415,1,28
431,0,28
451,0,28
519,1,28
544,0,28
553,1,28
