node,obs_st,time
12,1,28
18,0,28
50,0,28
53,1,28
142,0,28
176,1,28
177,0,28
185,1,28
206,0,28
271,0,28
272,0,28
304,0,28
312,0,28
344,0,28
361,0,28
367,1,28
399,0,28
464,1,28
557,1,28
586,1,28
