node,obs_st,time
84,1,28
116,1,28
129,0,28
154,1,28
178,0,28
204,1,28
238,1,28
239,0,28
244,1,28
257,1,28
308,1,28
342,0,28
405,1,28
451,1,28
462,0,28
478,1,28
554,1,28
568,0,28
582,1,28
586,1,28
