node,obs_st,time
23,0,28
24,1,28
33,0,28
39,1,28
62,0,28
65,0,28
94,1,28
177,1,28
193,0,28
198,0,28
241,1,28
260,0,28
275,1,28
373,1,28
384,0,28
506,0,28
507,1,28
508,1,28
537,0,28
595,1,28
