node,obs_st,time
54,0,28
55,1,28
91,1,28
102,1,28
109,1,28
154,0,28
233,1,28
262,1,28
330,0,28
393,1,28
404,1,28
414,1,28
445,1,28
509,0,28
512,0,28
515,0,28
526,0,28
574,1,28
591,0,28
597,0,28
