node,obs_st,time
3,1,28
22,1,28
64,0,28
115,1,28
159,1,28
161,0,28
222,1,28
226,0,28
260,1,28
290,0,28
309,1,28
318,1,28
344,1,28
366,0,28
397,0,28
428,1,28
468,0,28
503,1,28
514,1,28
527,1,28
