node,obs_st,time
4,0,28
17,0,28
59,0,28
60,1,28
86,0,28
154,0,28
189,0,28
197,0,28
213,1,28
254,0,28
278,1,28
282,1,28
309,0,28
341,1,28
437,0,28
458,0,28
466,1,28
504,0,28
591,1,28
592,0,28
