node,obs_st,time
25,0,28
45,0,28
52,1,28
61,1,28
71,1,28
86,0,28
144,0,28
223,1,28
248,0,28
266,0,28
320,0,28
336,0,28
474,0,28
475,0,28
485,0,28
493,0,28
495,0,28
539,0,28
547,0,28
564,0,28
