node,obs_st,time
21,0,28
31,0,28
34,1,28
62,0,28
101,0,28
118,0,28
133,0,28
155,0,28
168,0,28
188,0,28
210,0,28
211,0,28
238,1,28
288,0,28
307,0,28
329,1,28
373,0,28
413,0,28
441,1,28
561,0,28
