node,obs_st,time
38,0,28
68,0,28
174,0,28
185,0,28
186,0,28
227,0,28
305,1,28
310,1,28
325,0,28
337,0,28
348,1,28
381,0,28
384,1,28
403,0,28
421,1,28
424,0,28
435,1,28
475,1,28
484,0,28
512,0,28
