node,obs_st,time
18,1,28
83,1,28
142,0,28
157,1,28
172,1,28
173,0,28
201,1,28
249,0,28
274,0,28
284,0,28
324,0,28
332,1,28
344,0,28
346,1,28
389,1,28
393,0,28
419,0,28
437,0,28
460,1,28
479,0,28
