node,obs_st,time
91,1,28
100,0,28
115,0,28
165,0,28
264,1,28
266,0,28
279,1,28
285,0,28
301,1,28
327,0,28
343,0,28
394,0,28
418,0,28
420,0,28
457,0,28
490,0,28
494,0,28
552,0,28
572,0,28
582,0,28
