node,obs_st,time
31,0,28
47,0,28
65,0,28
127,0,28
131,0,28
136,0,28
162,1,28
191,0,28
206,0,28
299,1,28
339,1,28
344,0,28
387,0,28
392,0,28
413,0,28
427,0,28
465,0,28
498,1,28
501,0,28
586,0,28
