node,obs_st,time
19,1,25
72,1,25
73,0,25
133,1,25
158,0,25
180,0,25
217,0,25
260,0,25
289,0,25
331,1,25
353,1,25
369,1,25
393,1,25
398,1,25
421,1,25
509,0,25
555,0,25
589,0,25
592,1,25
593,1,25
