node,obs_st,time
8,0,25
13,0,25
34,0,25
36,0,25
40,0,25
87,1,25
118,0,25
140,1,25
174,0,25
188,0,25
249,0,25
271,0,25
280,0,25
305,0,25
349,1,25
358,0,25
403,0,25
442,0,25
511,1,25
548,0,25
