node,obs_st,time
48,1,25
60,1,25
84,1,25
134,0,25
169,0,25
190,1,25
205,0,25
216,1,25
245,0,25
263,1,25
272,1,25
370,0,25
389,0,25
426,0,25
475,0,25
515,1,25
518,1,25
565,1,25
582,1,25
598,0,25
