node,obs_st,time
2,0,25
7,0,25
55,1,25
87,0,25
127,1,25
131,0,25
141,0,25
142,0,25
143,1,25
151,0,25
267,1,25
327,0,25
381,0,25
396,0,25
410,0,25
470,0,25
527,0,25
530,0,25
546,0,25
591,0,25
