node,obs_st,time
94,1,25
105,0,25
126,0,25
135,0,25
137,1,25
138,1,25
255,1,25
270,0,25
283,1,25
306,0,25
326,1,25
352,1,25
393,1,25
407,1,25
451,1,25
533,0,25
542,0,25
571,0,25
572,0,25
586,0,25
