node,obs_st,time
20,0,25
48,0,25
61,0,25
102,0,25
103,0,25
115,1,25
136,0,25
142,0,25
143,0,25
204,1,25
206,1,25
269,0,25
339,0,25
341,0,25
379,0,25
404,0,25
409,0,25
458,0,25
522,0,25
555,0,25
