node,obs_st,time
20,0,25
39,0,25
40,0,25
83,0,25
93,0,25
124,0,25
127,0,25
153,0,25
156,0,25
210,1,25
253,0,25
363,0,25
492,0,25
508,0,25
509,0,25
548,0,25
557,0,25
562,0,25
587,0,25
594,0,25
