node,obs_st,time
4,0,25
16,0,25
31,0,25
38,0,25
63,0,25
75,0,25
98,0,25
105,0,25
110,0,25
141,0,25
190,0,25
199,0,25
245,1,25
257,0,25
284,0,25
303,0,25
336,0,25
412,0,25
484,0,25
583,1,25
