node,obs_st,time
51,1,25
56,1,25
94,1,25
119,1,25
155,1,25
174,0,25
290,0,25
306,1,25
323,0,25
325,0,25
370,0,25
379,0,25
392,0,25
470,1,25
517,1,25
535,0,25
553,0,25
555,0,25
581,0,25
598,1,25
