node,obs_st,time
0,0,25
23,0,25
25,0,25
72,0,25
85,1,25
100,1,25
126,1,25
140,0,25
170,0,25
244,0,25
253,0,25
277,1,25
364,1,25
419,0,25
438,1,25
491,1,25
549,0,25
552,0,25
558,1,25
573,0,25
