node,obs_st,time
0,1,25
63,0,25
65,1,25
83,0,25
111,0,25
142,0,25
148,0,25
175,1,25
220,0,25
242,0,25
276,0,25
303,0,25
328,0,25
371,1,25
458,0,25
476,1,25
483,0,25
497,0,25
508,0,25
573,0,25
