node,obs_st,time
41,1,25
69,1,25
80,1,25
110,0,25
134,0,25
152,0,25
209,1,25
211,1,25
215,0,25
303,1,25
326,1,25
332,0,25
372,1,25
398,1,25
428,0,25
451,0,25
508,0,25
529,1,25
564,1,25
575,0,25
