node,obs_st,time
7,0,25
83,0,25
85,0,25
101,0,25
177,0,25
188,1,25
315,0,25
317,0,25
329,1,25
341,0,25
347,0,25
365,0,25
378,1,25
390,0,25
402,1,25
488,1,25
505,1,25
555,0,25
564,0,25
596,0,25
