node,obs_st,time
64,0,25
115,0,25
152,0,25
158,1,25
181,1,25
225,0,25
242,1,25
263,1,25
286,0,25
295,0,25
327,0,25
426,0,25
459,0,25
502,0,25
514,0,25
520,1,25
547,1,25
552,0,25
553,1,25
557,1,25
