node,obs_st,time
2,1,18
32,1,18
59,0,18
61,1,18
111,1,18
136,0,18
167,1,18
171,0,18
181,0,18
184,1,18
197,0,18
200,1,18
206,1,18
215,0,18
246,1,18
252,1,18
303,0,18
307,1,18
314,1,18
321,0,18
