node,obs_st,time
33,0,18
50,1,18
64,1,18
83,0,18
94,0,18
123,0,18
146,0,18
170,0,18
179,1,18
199,1,18
218,1,18
229,1,18
230,0,18
236,1,18
239,1,18
294,1,18
304,0,18
305,1,18
314,0,18
321,1,18
