node,obs_st,time
24,0,18
34,0,18
107,0,18
138,0,18
143,0,18
147,0,18
149,0,18
151,1,18
152,1,18
157,0,18
165,0,18
179,0,18
182,0,18
195,0,18
233,1,18
236,1,18
238,1,18
258,1,18
266,1,18
302,0,18
