node,obs_st,time
1,0,18
9,0,18
13,1,18
15,1,18
28,1,18
37,1,18
101,0,18
110,1,18
127,0,18
148,1,18
172,1,18
200,0,18
219,0,18
227,0,18
229,0,18
240,0,18
281,0,18
304,1,18
310,1,18
317,1,18
