node,obs_st,time
18,0,18
87,0,18
98,0,18
102,0,18
110,0,18
111,1,18
125,1,18
152,0,18
174,1,18
182,0,18
193,0,18
207,0,18
214,0,18
218,0,18
252,1,18
262,1,18
268,0,18
287,1,18
290,1,18
307,1,18
