node,obs_st,time
3,1,18
7,0,18
20,1,18
25,0,18
79,1,18
85,1,18
120,1,18
134,0,18
158,0,18
167,1,18
174,0,18
194,1,18
220,0,18
229,0,18
235,0,18
264,0,18
266,1,18
297,0,18
322,0,18
326,0,18
