node,obs_st,time
8,0,18
34,0,18
47,0,18
77,0,18
85,0,18
109,0,18
110,0,18
118,1,18
121,1,18
144,0,18
145,0,18
154,1,18
169,0,18
176,0,18
177,0,18
180,0,18
218,1,18
230,0,18
245,0,18
284,0,18
