node,obs_st,time
33,1,18
66,0,18
87,0,18
106,1,18
109,1,18
125,1,18
144,1,18
153,0,18
189,0,18
207,1,18
232,1,18
244,0,18
247,1,18
264,1,18
272,0,18
285,1,18
290,0,18
291,0,18
300,0,18
318,0,18
