node,obs_st,time
0,0,36
14,0,36
28,1,36
31,1,36
44,0,36
49,1,36
55,1,36
67,1,36
89,0,36
113,0,36
120,1,36
148,0,36
173,0,36
192,0,36
200,1,36
211,0,36
212,0,36
230,0,36
249,1,36
291,0,36
