node,obs_st,time
1,0,36
8,0,36
61,0,36
110,0,36
130,0,36
138,0,36
142,1,36
160,1,36
162,0,36
172,0,36
188,0,36
198,0,36
199,0,36
204,1,36
227,0,36
240,0,36
259,0,36
299,1,36
318,1,36
327,0,36
