node,obs_st,time
4,0,36
15,0,36
20,0,36
41,0,36
52,1,36
66,1,36
88,0,36
100,0,36
103,1,36
120,0,36
138,0,36
159,0,36
161,1,36
251,1,36
280,1,36
295,1,36
297,1,36
299,1,36
302,1,36
314,1,36
