node,obs_st,time
25,1,36
45,0,36
59,0,36
96,1,36
102,0,36
108,0,36
109,1,36
128,1,36
134,1,36
161,0,36
165,0,36
216,1,36
227,0,36
237,0,36
271,0,36
272,1,36
274,1,36
278,1,36
290,0,36
302,0,36
