node,obs_st,time
0,0,36
24,0,36
45,0,36
77,0,36
78,0,36
104,0,36
123,0,36
147,0,36
156,0,36
177,0,36
183,0,36
188,0,36
223,0,36
249,0,36
254,1,36
275,0,36
290,1,36
309,1,36
318,1,36
324,1,36
