node,obs_st,time
7,0,36
14,0,36
16,0,36
73,1,36
107,1,36
112,0,36
135,0,36
165,1,36
178,0,36
192,0,36
220,1,36
223,1,36
232,0,36
234,1,36
252,0,36
273,0,36
278,1,36
295,1,36
313,0,36
326,1,36
