node,obs_st,time
22,0,36
33,0,36
47,1,36
83,0,36
120,0,36
128,0,36
136,1,36
148,1,36
163,0,36
203,0,36
205,0,36
207,0,36
208,0,36
219,0,36
224,0,36
238,0,36
266,0,36
271,1,36
290,1,36
307,1,36
