MF,sib,EPI_med,SCDC_new
0.5953156703605431,0.6271168253472765,0.6295311768378337,0.6140179241266044
0.5911889629838347,0.7051647308057565,0.7041576656961273,0.7163897135366465
0.5794104609929078,0.6783377659574468,0.6761347517730496,0.6697832554186145
0.5807638839801136,0.6767465422586649,0.6744563040456163,0.6787254669199113
0.5704418047450207,0.6414929477716613,0.6395706579473807,0.6278814699867331
0.6153442588889178,0.7085629691192894,0.7151546632729917,0.7023374507940817
0.5399731655759907,0.621337164411478,0.5983696821639685,0.6020575941468181
0.5519379844961241,0.6583616664400018,0.6596717892923523,0.6615924668136851
0.5817429575805555,0.6331344774614305,0.634618828164023,0.616672674570764
0.5400479738047796,0.6620173534874079,0.669674548077452,0.6533353449385203
0.5907369022943321,0.6476949467514832,0.6552498034450718,0.6442516753536858
0.5928654188948306,0.6715151515151515,0.6690463458110518,0.6629444444444444
0.5805549535732742,0.6996974344441296,0.699626585760248,0.6891172724258868
0.5823174632184959,0.6847116878369733,0.6846203052179476,0.6734487666034156
0.5631647646093874,0.6597375337343234,0.6720715079463073,0.656888413599823
0.6015691748086115,0.7111491773463604,0.70634860212325,0.6937191187072498
0.5969892037102742,0.6500878571307889,0.6493951374457229,0.6326828040330167
0.6009414642113772,0.6853088865342978,0.6819040359833652,0.699093135863704
0.6138144312451348,0.709162520729685,0.7095771144278608,0.6957195156294002
0.5877496783446879,0.6690641412330471,0.6717639366391766,0.6757990867579908
0.6231315212769437,0.7031258517864347,0.7049084704368779,0.6958071385400957
0.6003523785552478,0.6543795620437955,0.6496140615823475,0.6667060305463707
0.6020196810767195,0.6494547360190323,0.6454702745867889,0.6337566624420563
0.5824120754977817,0.6378733092272666,0.6340975561286867,0.6500262530796882
0.5822069833697741,0.6521690518783543,0.648189558073279,0.6378419452887538
0.622862916749808,0.6866814127356788,0.6849365084082312,0.6732931134016984
0.5863401456424712,0.6329516091143998,0.636645525017618,0.6350184275184275
0.611802930558505,0.6978084519006159,0.6993204502017414,0.6848935640483007
0.5854890736449957,0.6711598746081504,0.6617100540638772,0.6677082596912925
0.6482409231635238,0.6926540951308753,0.6949479313256403,0.682744140625
0.558911393628849,0.6259148257359695,0.6329095567264466,0.6193260733911713
0.6342533563339083,0.6848483712092802,0.673185579639491,0.6764530443959387
0.5872689836274295,0.6938946028209363,0.6965404738695368,0.6739328920337823
0.6290236603385392,0.6976994295333396,0.6907229028336295,0.6850251323766403
0.578420112302195,0.6561520090425145,0.6496572595347481,0.6115484685580915
