MF,sib,EPI_med,SCDC_new
0.8163390663390664,0.8688370188370189,0.8711302211302211,0.8693367238821784
0.8614570614570615,0.8622303622303622,0.8474562474562475,0.898314606741573
0.92268177028451,0.9502107481559536,0.9494643484369512,0.9493778280542986
0.8400863102373531,0.8786861663869576,0.8831455286502038,0.8737184296074019
0.814145793192036,0.8720696852922287,0.8552504816955684,0.8650914634146342
0.819468024900962,0.9111892634812838,0.8835799175357749,0.8996348012889366
0.7607986501687289,0.8174915635545557,0.8191788526434196,0.9421968787515006
0.6982248520710059,0.9142011834319527,0.9106508875739646,0.9082700421940928
0.7510214127492001,0.9532365247354172,0.951316761014029,0.9235557900290161
0.8756115354905158,0.9317655136898121,0.9310788773495837,0.9288047612654943
0.8777320240734875,0.9025446098616831,0.8993770457185091,0.900489121268342
0.878236846445654,0.9461075375226786,0.9452416295563253,0.9429214845610844
0.8377433646303296,0.8838759500873877,0.880055277811649,0.8795014447750895
0.8807659932659933,0.9253787878787878,0.9243686868686868,0.9202020202020202
0.7460735103626943,0.835127914507772,0.8008419689119171,0.8454427083333333
0.8299110799110798,0.7418392418392419,0.7243477243477244,0.8239418983220637
0.8898058252427185,0.9500211059518784,0.9493879273955256,0.9465194863708042
0.8210433634162448,0.8940127668941228,0.8962689852520362,0.8899482109227872
0.8794863550500381,0.9088059161609261,0.8833648165266668,0.9172837902212984
0.8029277131413313,0.8705416746137706,0.8594316231165363,0.8676178166633526
0.7362351479381843,0.9201289120136678,0.9181874660246953,0.910210970464135
0.887942174123728,0.9311500565336779,0.9317961557099015,0.9271523178807947
0.7930675215387698,0.7537968343017432,0.7719895812462432,0.8124815517604892
0.8230857550083142,0.9128197006888906,0.9044659117903239,0.9165821072213767
0.8521631742490638,0.9464186120627839,0.9429925902318542,0.9452268510710069
0.8400932953826693,0.8908127767235926,0.8904965211891207,0.8824384404924761
0.7604504504504505,0.8652702702702704,0.867972972972973,0.9183173076923077
0.7823531779575736,0.903433562774222,0.9014611761864508,0.8993657145289685
0.7712021990460021,0.8377395100654863,0.8362438353949389,0.8296315882249251
0.8043247767857142,0.9529575892857143,0.9537946428571429,0.950360144057623
0.8459429824561404,0.9492481203007519,0.9488173558897243,0.9457236842105263
0.9055852190863632,0.9621154335113145,0.948809221120434,0.9663139808283595
0.7932208759008474,0.9514136374435734,0.9504236952561971,0.9476129582267689
0.8599760813235002,0.905361769982061,0.8865058800079728,0.9125872646498836
0.6590644409937887,0.9028532608695653,0.9007181677018633,0.8946109693877551
