MF,sib,EPI_med,SCDC_new
0.5291441472258329,0.6565414699778797,0.6613532188547582,0.7145509067542481
0.6426629094751674,0.672180345191969,0.7462909475167312,0.7526206666570008
0.5991518660300026,0.6973636154584928,0.6700123094403939,0.7343094777023921
0.5945548452844173,0.801046877895127,0.825041689827682,0.7999231950844854
0.6380945738596735,0.7062816757334821,0.7694820291068025,0.7676999617298125
0.6451160146395196,0.7918843051558114,0.8170060050456597,0.813779440898085
0.6587652714523241,0.848319236608111,0.7871900527723559,0.8172365885358311
0.7312687454020712,0.7993039443155452,0.7942391488880086,0.791920731707317
0.6965238567971708,0.7955729974561023,0.7486970279828752,0.7652582159624414
0.6532971130286567,0.7544932961999117,0.7541584866608837,0.7980550187742533
0.6420035650623885,0.8188520499108735,0.8455757575757576,0.8427309236947791
0.5631528188698367,0.6604933226539387,0.6336695163214934,0.8051139937775209
0.6033373335619179,0.7967083833361907,0.8017486713526487,0.7974546535831103
0.573192093738904,0.7204166173511659,0.7150076932181324,0.758547730829421
0.6373229115779189,0.650781631656082,0.6340131900341963,0.8479924242424243
0.680413000977517,0.8054130009775171,0.8551564027370478,0.873190553826392
0.6468520524858553,0.7922234260262428,0.8622246298302636,0.7539945985175667
0.6622843483683226,0.74674934755999,0.7301207880089609,0.6353359498171816
0.5,0.6402701043585022,0.6484120060741172,0.8070931308115477
0.6973960174384353,0.8073877695298692,0.8287380699893956,0.8885074448125824
0.7907995194357245,0.9420222454753323,0.9341161880401504,0.7522710755813954
0.66438618173258,0.8373352165725048,0.8049081920903954,0.9461314904231218
0.6235955056179775,0.9435558493060144,0.9537783652786958,0.8473816723084893
0.6382405120534316,0.826231142959845,0.8479725420623601,0.7215171082906554
0.668724279835391,0.7703896228912472,0.7631699275623902,0.7784212401995724
0.6864432367149759,0.729727398205659,0.7717822636300897,0.765629413426231
0.5,0.7710388200162882,0.7748846258257172,0.8403286034353995
0.5413569576490925,0.6607029674445405,0.6921924517430136,0.8854581001820265
0.8158193694973019,0.8596989491621699,0.8612282349856902,0.7427230168044467
0.6678431616230659,0.7827502640899769,0.7570993599701734,0.8366674942180293
0.6530046747763144,0.8293832311249624,0.8435960591133004,0.7183903895228465
0.6266795865633075,0.6649753347427765,0.7086210946676063,0.736276455026455
0.6699739992150706,0.7700524921507064,0.7592597135007849,0.9044877819548872
0.7922559306569343,0.901992092457421,0.9325577858880778,0.8122941970310391
0.7126433038040646,0.8543512245961438,0.80186294945284,0.9013333333333333
0.6038113448056086,0.9144423199490122,0.9106182281708094,0.8446747142399317
0.667639915249858,0.850343651490879,0.8902899074983205,0.86123290725327
0.7007992097701149,0.8532327586206897,0.843767959770115,0.7959191176470588
0.7108106494746894,0.8208333333333334,0.8092884431709648,0.9272033410138248
0.5834604715672678,0.9006472491909385,0.8662505779010634,0.7455584075695808
0.5926976441682325,0.7901069518716577,0.6799874741051212,0.7635179465843082
0.5330208253285176,0.8373626373626373,0.8572658111119649,0.7535660386543985
0.6005981416957027,0.7857142857142857,0.7854819976771197,0.8159817116141563
0.6683456963378775,0.8533814488104784,0.8262830793905372,0.9016901647698319
