node,obs_st,time
25,0,24
165,0,24
181,1,24
199,1,24
236,0,24
238,1,24
249,0,24
257,0,24
275,0,24
276,0,24
292,0,24
306,0,24
307,0,24
331,1,24
350,0,24
443,0,24
457,0,24
483,0,24
490,0,24
542,1,24
551,0,24
559,0,24
561,0,24
610,1,24
619,0,24
650,0,24
652,1,24
674,1,24
689,1,24
701,1,24
708,0,24
709,0,24
729,1,24
784,0,24
793,1,24
880,0,24
885,0,24
886,0,24
982,1,24
984,1,24
