node,obs_st,time
0,0,24
4,0,24
15,1,24
51,1,24
66,0,24
117,0,24
133,0,24
153,0,24
169,0,24
192,1,24
218,0,24
359,0,24
370,0,24
407,1,24
413,0,24
460,0,24
461,0,24
462,0,24
504,0,24
521,1,24
531,0,24
582,0,24
605,0,24
629,0,24
681,0,24
698,0,24
733,0,24
777,1,24
794,1,24
807,0,24
817,1,24
846,1,24
875,0,24
876,0,24
891,0,24
899,0,24
902,1,24
906,1,24
947,0,24
990,0,24
