node,obs_st,time
10,1,24
16,1,24
44,1,24
107,0,24
120,1,24
211,1,24
212,1,24
265,1,24
284,1,24
308,0,24
326,0,24
351,0,24
364,1,24
392,0,24
431,1,24
455,1,24
460,0,24
467,0,24
473,1,24
500,0,24
514,1,24
532,0,24
547,1,24
604,1,24
635,1,24
676,1,24
686,1,24
719,1,24
736,1,24
762,1,24
836,1,24
856,1,24
884,1,24
889,1,24
898,1,24
917,1,24
968,1,24
986,1,24
997,1,24
998,1,24
