node,obs_st,time
23,0,24
63,1,24
89,0,24
96,1,24
99,0,24
103,0,24
111,0,24
155,0,24
200,0,24
206,0,24
246,0,24
259,1,24
307,0,24
335,1,24
342,1,24
378,1,24
386,0,24
390,1,24
423,0,24
506,1,24
518,1,24
521,1,24
576,0,24
598,0,24
604,0,24
625,0,24
702,0,24
703,0,24
715,1,24
735,0,24
753,0,24
755,1,24
757,0,24
787,0,24
795,1,24
840,0,24
917,0,24
954,0,24
964,1,24
992,0,24
