node,obs_st,time
0,1,24
5,0,24
29,0,24
72,0,24
112,1,24
129,1,24
134,0,24
176,0,24
180,0,24
204,0,24
211,0,24
268,0,24
318,0,24
323,0,24
334,0,24
352,0,24
356,1,24
372,0,24
412,0,24
413,0,24
417,0,24
433,0,24
461,0,24
476,1,24
545,0,24
546,0,24
574,0,24
587,0,24
624,1,24
641,0,24
674,0,24
730,1,24
760,0,24
762,0,24
770,0,24
805,0,24
806,0,24
810,0,24
848,0,24
963,0,24
