node,obs_st,time
5,1,24
12,0,24
32,1,24
53,1,24
60,1,24
115,1,24
124,0,24
127,0,24
134,1,24
146,1,24
168,0,24
176,0,24
193,0,24
212,1,24
249,0,24
254,1,24
297,0,24
304,1,24
376,1,24
425,1,24
487,0,24
510,1,24
525,0,24
532,1,24
538,1,24
563,1,24
581,0,24
597,1,24
713,0,24
735,0,24
738,1,24
751,1,24
773,0,24
785,0,24
865,0,24
882,0,24
940,1,24
946,0,24
968,1,24
983,0,24
