node,obs_st,time
21,1,24
34,0,24
47,1,24
55,0,24
73,0,24
83,0,24
106,0,24
107,1,24
134,1,24
168,0,24
206,1,24
213,1,24
214,1,24
236,0,24
244,1,24
250,0,24
299,1,24
308,0,24
336,1,24
375,1,24
400,0,24
404,0,24
412,0,24
427,1,24
459,0,24
478,0,24
526,1,24
554,1,24
585,1,24
587,1,24
636,1,24
735,1,24
760,1,24
762,1,24
831,0,24
917,0,24
950,1,24
970,1,24
971,0,24
999,0,24
