node,obs_st,time
3,1,24
10,0,24
63,1,24
67,1,24
90,1,24
100,0,24
107,1,24
108,0,24
120,1,24
158,0,24
207,1,24
236,0,24
246,1,24
257,0,24
269,0,24
299,1,24
350,0,24
415,1,24
418,0,24
440,1,24
443,1,24
451,1,24
455,1,24
458,1,24
468,1,24
538,1,24
627,1,24
646,1,24
724,1,24
736,1,24
738,0,24
740,1,24
765,1,24
774,1,24
780,0,24
913,1,24
926,1,24
951,0,24
963,1,24
999,1,24
