node,obs_st,time
52,1,24
66,0,24
96,0,24
118,0,24
134,1,24
148,0,24
149,0,24
155,0,24
156,0,24
203,0,24
217,0,24
245,0,24
252,1,24
358,1,24
359,0,24
370,0,24
386,0,24
429,0,24
436,0,24
447,0,24
508,0,24
541,1,24
545,0,24
593,1,24
608,0,24
613,0,24
652,0,24
663,0,24
678,0,24
682,1,24
761,1,24
794,0,24
837,1,24
850,0,24
868,0,24
877,0,24
884,1,24
903,1,24
936,0,24
939,1,24
