node,obs_st,time
89,1,24
133,1,24
159,0,24
186,0,24
194,1,24
228,1,24
251,1,24
290,1,24
300,1,24
335,1,24
352,1,24
378,0,24
419,0,24
423,1,24
424,0,24
434,0,24
436,0,24
447,0,24
462,0,24
471,1,24
477,0,24
537,0,24
641,1,24
671,1,24
689,1,24
725,1,24
726,1,24
771,1,24
773,1,24
784,1,24
799,0,24
834,1,24
839,0,24
841,0,24
904,0,24
938,1,24
948,1,24
994,0,24
997,1,24
999,1,24
