node,obs_st,time
29,0,24
33,1,24
44,0,24
50,0,24
56,0,24
71,1,24
104,0,24
115,1,24
130,1,24
152,0,24
154,1,24
172,0,24
217,0,24
227,0,24
230,0,24
244,1,24
274,0,24
326,1,24
359,0,24
400,1,24
440,0,24
500,0,24
503,0,24
504,0,24
537,0,24
548,1,24
566,0,24
653,0,24
677,0,24
690,1,24
698,1,24
704,0,24
722,1,24
815,0,24
823,0,24
830,0,24
834,1,24
847,0,24
989,0,24
999,0,24
